######################################################################
# Supplementary data to
#   Benavides, Ritt (2014): "Local search heuristics for minimizing total
#     flowtime in permutation and non-permutation flow shops"
#
# Data as reported in Table 2, column "60 nm". The table contains 10
# replications for each of the 120 Taillard instances, for a total of
# 1200 entries.
#
# Base: pfs-5524-double.log
######################################################################
"name","best","seed"
"ta082",376112,1518489121
"ta083",372536,3574271987
"ta084",376053,2682806780
"ta085",371085,2289768676
"ta086",376040,2432179416
"ta087",377505,2136748867
"ta088",387000,2404738904
"ta089",378512,3146252938
"ta090",382867,629554087
"ta091",1052274,2587925514
"ta092",1045591,3271105133
"ta093",1053140,705109218
"ta094",1037139,1047411431
"ta095",1039327,2948779793
"ta096",1011311,3872253414
"ta097",1061543,1507058480
"ta098",1046992,3440392144
"ta099",1026184,3877673198
"ta100",1037135,2438950792
"ta101",1228745,888282251
"ta102",1248747,625164370
"ta103",1270666,2863323001
"ta104",1243874,709709427
"ta105",1231273,3262974534
"ta106",1233121,3132414697
"ta107",1250960,2565013384
"ta108",1251539,576580881
"ta109",1239542,695552670
"ta110",1254879,3397483891
"ta111",6727592,4170780486
"ta112",6838557,3552753301
"ta113",6751048,88684021
"ta114",6801057,572041817
"ta115",6759048,72516869
"ta116",6744109,2741767319
"ta117",6702947,3929514274
"ta118",6788791,3020781663
"ta119",6722989,2938309122
"ta120",6769169,1066085344
"ta001",14033,3950307014
"ta002",15151,1518619714
"ta003",13301,832209503
"ta004",15447,4102271054
"ta005",13529,3860585706
"ta006",13123,2794176231
"ta007",13548,156029585
"ta008",13948,2459808991
"ta009",14295,1271127812
"ta010",12943,3445530501
"ta011",20911,2036788832
"ta012",22440,2321973431
"ta013",19833,2387928200
"ta014",18710,878715980
"ta015",18641,2043680511
"ta016",19245,3228695802
"ta017",18363,812886763
"ta018",20241,3267827990
"ta019",20330,1007863761
"ta020",21320,2662681954
"ta021",33623,2945541466
"ta022",31587,3235520688
"ta023",33920,2224089875
"ta024",31661,327462720
"ta025",34557,2778504164
"ta026",32564,1895483537
"ta027",32922,1234135320
"ta028",32412,4046318166
"ta029",33600,3534047651
"ta030",32262,2475648014
"ta031",64857,1511032642
"ta032",68112,2068063709
"ta033",63426,1127476343
"ta034",68249,1386892960
"ta035",69475,3038252257
"ta036",66851,1619402080
"ta037",66272,2038078805
"ta038",64431,2813904380
"ta039",63112,2910840393
"ta040",69031,3500786960
"ta041",87268,1186337869
"ta042",82987,1680433880
"ta043",80079,2488149544
"ta044",86624,3111824576
"ta045",86569,1683548095
"ta046",86697,4139680873
"ta047",88940,881192540
"ta048",86865,2495823842
"ta049",85627,1132810323
"ta050",88293,3843264627
"ta051",126345,3189723564
"ta052",119274,857223534
"ta053",116459,4189142576
"ta054",121032,3422954866
"ta055",118925,398976987
"ta056",121156,1952496870
"ta057",123327,3950594206
"ta058",122582,2148642361
"ta059",122018,3319638274
"ta060",124497,3918725150
"ta061",254603,4098111080
"ta062",244154,3887410247
"ta063",238735,2153496790
"ta064",228424,4256728551
"ta065",241445,2086614209
"ta066",233750,1850035247
"ta067",241232,3866811895
"ta068",232170,254608740
"ta069",249494,1987331370
"ta070",244089,697603935
"ta071",299320,656369888
"ta072",276514,4216152612
"ta073",289840,2813447063
"ta074",304352,1178853023
"ta075",285461,2194100021
"ta076",272051,2915234276
"ta077",281939,137840005
"ta078",293174,3061289087
"ta079",304502,2613783666
"ta080",292974,3780460525
"ta081",369598,2907472190
"ta082",375872,4268603212
"ta083",372880,2617384309
"ta084",376091,1157865632
"ta085",372108,929592555
"ta086",374983,3552217973
"ta087",377244,322293243
"ta088",387889,675303123
"ta089",376191,2093845611
"ta090",381957,1424598812
"ta091",1050823,3188333256
"ta092",1044473,1049382083
"ta093",1051188,318875317
"ta094",1035466,1686722930
"ta095",1040413,3738436931
"ta096",1016350,3706896398
"ta097",1061963,1077479871
"ta098",1049152,1040046874
"ta099",1029209,3966895843
"ta100",1039126,2831235651
"ta101",1228216,1810121116
"ta102",1249458,686958409
"ta103",1271703,2168572333
"ta104",1245265,1416575426
"ta105",1229706,498051170
"ta106",1231578,1588729580
"ta107",1250045,632630683
"ta108",1248843,1844545604
"ta109",1241089,371405759
"ta110",1259226,3422424118
"ta111",6713077,699276612
"ta112",6842988,1474416958
"ta113",6751016,1849358182
"ta114",6791747,3323862176
"ta115",6751842,3571882227
"ta116",6754770,3033057260
"ta117",6709329,2383723933
"ta118",6802352,3681863115
"ta119",6725521,3449514757
"ta120",6759812,2856867115
