"name","best","seed"
"ta114",6809506,1493344490
"ta115",6750183,4191993042
"ta116",6747720,285513910
"ta117",6708404,310308419
"ta118",6799523,4142368125
"ta119",6720690,151936449
"ta120",6766353,1600161558
"ta001",14033,1648669762
"ta002",15151,3153791757
"ta003",13301,3572630929
"ta004",15447,3875932264
"ta005",13529,891022232
"ta006",13123,1960664486
"ta007",13548,3761170940
"ta008",13948,3804117372
"ta009",14295,3111008913
"ta010",12943,827148532
"ta011",20911,160529024
"ta012",22440,295236673
"ta013",19833,2034077704
"ta014",18710,1713190958
"ta015",18641,100475723
"ta016",19245,3567472211
"ta017",18363,1307483603
"ta018",20241,3372510696
"ta019",20330,19985290
"ta020",21320,1267265349
"ta021",33623,4180227376
"ta022",31587,2656084623
"ta023",33920,3765563534
"ta024",31661,1459843987
"ta025",34557,1488488681
"ta026",32564,1540314583
"ta027",32922,2389986697
"ta028",32412,1293669966
"ta029",33600,4070835909
"ta030",32262,1410571481
"ta031",64810,1459634109
"ta032",68175,3182095348
"ta033",63360,4110522981
"ta034",68474,1166268721
"ta035",69531,33019872
"ta036",67023,2592698493
"ta037",66275,955098473
"ta038",64388,2607730101
"ta039",63100,3706511465
"ta040",69028,3762131170
"ta041",87598,3308800080
"ta042",82949,277863944
"ta043",80227,973737679
"ta044",86754,1494385999
"ta045",86680,561717743
"ta046",87114,3250865792
"ta047",89219,3205847354
"ta048",87287,2941874305
"ta049",85621,1997891474
"ta050",88237,3416593941
"ta051",126360,168800722
"ta052",119259,3002488507
"ta053",116921,80143279
"ta054",121715,252126821
"ta055",118886,2495721019
"ta056",121063,775891176
"ta057",123843,1875707181
"ta058",123030,61079598
"ta059",122111,2729102702
"ta060",124622,184914396
"ta061",254518,2642270312
"ta062",244263,4167747042
"ta063",239352,1693340540
"ta064",228944,829210244
"ta065",241743,632302121
"ta066",233707,1901268970
"ta067",241568,2565246747
"ta068",232347,3846451350
"ta069",249767,770025965
"ta070",244289,1760579973
"ta071",300934,1138518326
"ta072",276136,267749408
"ta073",290133,1654819336
"ta074",304793,2340909512
"ta075",285886,3251401503
"ta076",272688,3120883600
"ta077",281687,4076417381
"ta078",293108,1600830973
"ta079",303584,2644488201
"ta080",293986,3487084857
"ta081",370114,72723315
"ta082",376245,477032103
"ta083",374452,881512261
"ta084",376537,1941144432
"ta085",371659,932057128
"ta086",375528,2071373783
"ta087",377543,1388946264
"ta088",385742,1076690401
"ta089",378218,924378543
"ta090",381941,2068492909
"ta091",1052540,515183826
"ta092",1045213,424903828
"ta093",1054936,3742778625
"ta094",1036610,460037776
"ta095",1043169,1392977783
"ta096",1013491,3949230934
"ta097",1062059,979729368
"ta098",1049057,1100248338
"ta099",1028343,4255218737
"ta100",1039484,2378470614
"ta101",1228639,1302128555
"ta102",1252648,3110203106
"ta103",1279360,1740064243
"ta104",1246316,971911350
"ta105",1231376,2085174214
"ta106",1236709,3203214752
"ta107",1253803,1844234403
"ta108",1254897,251178770
"ta109",1239669,3335525379
"ta110",1258599,3690973482
"ta111",6719507,3549616584
"ta112",6855377,2409724603
"ta113",6761472,2403971970
"ta114",6815524,285932063
"ta115",6755384,1960286969
"ta116",6756406,2225942123
"ta117",6707354,2454795038
"ta118",6786164,3504639626
"ta119",6726133,3741607953
"ta120",6770249,2423555837
